CLIENT_ID;SEX;CHILD_FLAG;REALTY_FLAG;ACCOUNTS_FLAG;E_MAIL_FLAG;DCI;PROFIT_FAMILY;UCI;FOREIGN_PASSPORT_FLAG;STANDING_IN_MONTHS_LAST;EDUCATION;TRANSPORT_AMOUNT;Target
1401;1;0;1;0;0;11610.7402;11610.7402;0.0000;0;22;4;0;0
1402;1;1;0;0;0;11890.0000;60000.0000;0.0000;1;24;5;1;0
1403;1;1;1;0;1;61168.3906;150000.0000;15000.0000;0;64;2;1;0
1404;1;1;1;0;1;16547.5801;24000.0000;0.0000;0;59;3;0;0
1405;0;0;0;0;1;10026.7500;10026.7500;0.0000;0;30;5;0;0
1406;1;1;0;0;0;14414.6299;14414.6299;0.0000;0;83;6;0;0
1407;1;1;1;0;0;8700.0000;50000.0000;35300.0000;0;39;3;0;0
1408;1;0;0;0;0;107546.3594;110000.0000;0.0000;1;63;3;0;0
1409;0;0;0;0;0;32140.7402;70000.0000;30000.0000;0;65;3;0;0
1410;0;1;0;0;1;32465.0703;59465.0703;0.0000;0;38;3;0;0
1411;1;1;1;0;1;24769.4609;45000.0000;5000.0000;0;44;5;0;0
1412;1;1;1;0;0;31452.8906;42052.8906;1800.0000;0;343;6;1;0
1413;1;1;0;0;1;50553.9414;60000.0000;0.0000;0;145;3;0;0
1414;0;0;1;0;1;20410.1992;50000.0000;0.0000;0;65;6;1;0
1415;0;1;1;0;0;13481.5596;25000.0000;10000.0000;0;66;5;0;0
1416;1;1;1;0;0;16073.9600;22000.0000;0.0000;0;165;5;0;0
1417;0;1;1;0;1;69522.6719;200522.6719;116000.0000;0;116;3;1;0
1418;0;1;0;0;0;70962.5625;220000.0000;0.0000;1;119;2;0;0
1419;1;1;1;0;0;32158.7598;27256.0996;0.0000;0;8;6;0;0
1420;1;1;1;0;1;80297.4609;96000.0000;0.0000;0;61;3;0;0
1421;0;1;1;0;1;18009.0000;55000.0000;5000.0000;0;20;5;0;0
1422;1;0;0;0;1;107024.6484;107024.6484;22501.2500;0;8;3;1;0
1423;1;1;1;0;1;45240.0000;50000.0000;0.0000;0;41;3;0;0
1424;1;1;1;0;0;9289.4697;18000.0000;3000.0000;0;61;3;1;0
1425;0;1;1;0;0;10514.1797;20514.1797;0.0000;0;200;5;0;0
1426;0;1;1;0;0;27005.7891;27005.7891;0.0000;1;60;5;0;0
1427;1;1;1;0;0;23058.9707;30000.0000;0.0000;0;110;5;0;0
1428;0;1;1;0;0;8495.5400;30000.0000;0.0000;0;202;3;0;0
1429;1;1;1;0;0;46010.9688;86010.9688;0.0000;0;282;5;0;0
1430;1;1;0;0;0;18604.0000;25000.0000;0.0000;0;27;4;0;0
1431;0;1;1;0;0;9071.7900;9071.7900;0.0000;0;144;5;0;0
1432;0;1;1;0;1;47499.8281;80499.8281;0.0000;1;37;3;1;0
1433;0;1;1;0;0;63990.8711;120000.0000;0.0000;0;130;3;0;0
1434;1;1;1;0;0;7011.6802;25000.0000;0.0000;0;99;6;1;0
1435;1;1;0;0;0;25691.2891;25691.2891;0.0000;0;196;6;2;0
1436;1;1;1;0;0;11087.9004;18000.0000;0.0000;0;60;3;0;0
1437;0;1;1;0;0;37450.0000;67000.0000;0.0000;0;195;4;1;0
1438;0;1;0;0;0;10260.3799;10260.3799;0.0000;0;79;5;0;0
1439;1;0;0;0;0;60158.0000;60158.0000;0.0000;0;58;3;0;0
1440;1;0;1;0;0;30450.0000;50000.0000;0.0000;1;10;5;0;0
1441;0;0;1;0;1;23914.7695;23914.7695;0.0000;1;84;3;0;0
1442;0;1;1;0;0;14448.7002;14448.7002;0.0000;0;188;3;0;0
1443;0;1;0;0;0;18467.3008;50000.0000;0.0000;0;21;3;1;0
1444;1;0;0;0;0;23582.9102;20000.0000;0.0000;0;46;5;1;0
1445;0;1;0;0;0;12176.9297;57000.0000;20000.0000;0;118;3;1;0
1446;0;1;1;0;0;8943.6396;15943.6396;7000.0000;0;16;4;0;0
1447;1;1;1;0;1;140741.7031;140741.7031;0.0000;1;43;3;0;0
1448;0;1;1;0;0;7710.7402;20000.0000;0.0000;0;299;5;0;0
1449;0;1;1;0;1;21838.7402;56838.7383;35000.0000;1;18;3;1;0
1450;1;1;1;0;0;17486.1504;30000.0000;0.0000;0;60;5;0;0
1451;0;1;1;0;1;14048.1396;14048.1396;0.0000;0;81;6;0;0
1452;1;1;1;0;1;79335.3594;124335.3594;0.0000;0;72;3;0;0
1453;1;0;1;0;0;21097.0000;46000.0000;6000.0000;0;21;3;0;0
1454;0;0;1;0;0;20621.8496;100000.0000;22500.0000;0;45;3;0;0
1455;1;1;0;0;0;30450.0000;90000.0000;35000.0000;1;33;3;1;0
1456;0;0;0;0;0;15920.7402;15900.0000;0.0000;0;192;3;0;0
1457;0;0;1;0;0;19994.0098;19994.0098;0.0000;0;233;5;1;0
1458;1;1;0;0;0;13920.0000;28920.0000;8000.0000;0;28;6;0;0
1459;0;1;0;0;0;14419.8203;44419.8203;0.0000;0;24;6;0;0
1460;0;1;1;0;0;7041.2900;23000.0000;0.0000;0;58;5;0;0
1461;0;0;1;0;0;14823.5000;22000.0000;0.0000;0;6;6;0;0
1462;1;0;1;0;1;150671.6875;170000.0000;0.0000;0;60;3;1;0
1463;0;0;0;0;0;7177.5098;11246.8301;0.0000;0;14;6;0;0
1464;1;0;0;1;0;0.0000;20000.0000;0.0000;0;12;5;0;0
1465;0;1;1;0;0;13156.1699;54000.0000;6824.6099;0;92;3;0;0
1466;1;1;1;0;0;13772.5000;28000.0000;0.0000;0;98;5;0;0
1467;1;1;0;0;1;62890.3789;62890.3789;0.0000;0;48;5;0;0
1468;0;1;1;0;1;245391.9688;282000.0000;0.0000;1;49;3;0;0
1469;0;1;1;0;0;26647.3809;70000.0000;0.0000;1;165;3;0;0
1470;0;0;0;0;0;3949.8000;23949.8008;20000.0000;0;39;5;0;0
1471;0;0;1;0;1;34450.7500;30000.0000;0.0000;0;34;3;1;0
1472;0;0;1;0;1;16871.9805;31871.9805;15000.0000;0;19;3;0;0
1473;0;1;1;0;1;20010.0000;46000.0000;0.0000;0;6;3;0;0
1474;0;1;1;0;0;10161.9805;14131.9805;4000.0000;0;32;3;0;0
1475;1;0;1;0;0;13340.9199;40000.0000;0.0000;1;60;3;1;0
1476;1;0;1;0;0;25289.0000;80000.0000;20000.0000;0;397;5;1;0
1477;1;0;0;0;0;10005.0000;15005.0000;5000.0000;0;37;3;1;0
1478;0;1;1;0;1;22366.3809;22366.0000;0.0000;1;59;3;1;0
1479;1;0;1;0;0;6997.3301;47161.8398;40000.0000;0;83;6;2;0
1480;0;1;1;0;0;14118.1904;20118.1895;0.0000;0;140;5;0;0
1481;1;0;1;0;1;65100.6484;109828.0000;20000.0000;1;8;3;2;0
1482;0;1;0;0;1;9389.1602;25389.1602;16000.0000;0;21;3;0;0
1483;0;0;0;0;1;26673.0195;26673.0195;0.0000;0;73;4;0;0
1484;0;1;0;0;0;12010.9404;40010.9414;0.0000;0;164;5;0;0
1485;1;1;1;0;0;9846.7305;24000.0000;0.0000;1;51;6;2;0
1486;0;1;0;0;1;14677.3203;14677.3203;0.0000;0;32;3;0;0
1487;1;1;0;0;1;17082.7305;60000.0000;10000.0000;0;25;2;1;0
1488;1;1;0;0;0;13196.4199;25196.4199;0.0000;0;50;3;0;0
1489;1;1;1;0;0;13333.4697;33333.4688;20000.0000;1;19;5;1;0
1490;0;1;1;0;0;23481.7500;55000.0000;0.0000;0;9;2;0;0
1491;0;1;1;0;0;18713.1191;45000.0000;0.0000;1;131;5;0;0
1492;1;0;1;0;0;22039.9902;35000.0000;10000.0000;0;15;5;0;0
1493;0;1;1;0;0;21644.0000;21644.0000;0.0000;0;136;3;0;0
1494;1;1;0;0;0;9861.1904;35000.0000;0.0000;0;56;5;0;0
1495;0;1;1;1;0;8000.7900;13433.5498;0.0000;0;0;3;0;0
1496;1;0;0;0;0;20196.0000;20196.0000;0.0000;0;72;3;0;0
1497;0;1;1;0;0;89746.0781;89746.0781;0.0000;0;96;3;1;0
1498;1;0;1;0;0;5832.9600;20832.9609;15000.0000;0;21;1;0;0
1499;0;0;0;0;1;40231.4297;40231.4297;0.0000;0;41;3;0;0
1500;0;0;1;0;1;4986.6299;5750.0000;0.0000;1;28;3;0;0
1501;0;0;1;0;1;16617.0000;80000.0000;10000.0000;1;155;3;1;0
1502;1;0;0;0;0;13050.0000;13050.0000;0.0000;0;20;3;0;0
1503;1;0;0;0;1;15843.3604;30843.3594;15000.0000;1;18;3;1;0
1504;1;0;0;0;0;8789.9004;54000.0000;22000.0000;1;77;4;2;0
1505;0;0;0;0;0;10505.2500;10505.2500;0.0000;0;11;5;1;0
1506;0;1;1;0;0;5106.0898;50000.0000;20000.0000;0;37;3;0;0
1507;0;0;1;0;1;48085.3281;48085.3281;0.0000;1;56;3;0;0
1508;0;0;1;0;1;19630.8398;19630.8398;0.0000;1;46;3;1;0
1509;1;0;1;0;1;94922.7578;220000.0000;20000.0000;1;229;3;1;0
1510;0;0;1;0;0;22482.2891;52500.0000;0.0000;1;96;3;0;0
1511;0;1;0;0;0;14137.7500;25000.0000;5000.0000;0;42;5;0;0
1512;0;1;1;0;0;10845.8301;41800.0000;0.0000;0;83;5;0;0
1513;1;0;0;0;1;8517.1602;13517.1602;5000.0000;0;38;3;0;0
1514;0;1;1;0;1;15000.0000;30000.0000;0.0000;0;36;3;0;0
1515;1;1;1;0;0;10321.3203;21000.0000;0.0000;0;80;5;1;0
1516;0;1;1;0;0;12441.0000;30000.0000;5000.0000;0;42;3;0;0
1517;0;1;1;0;0;26726.8105;60000.0000;0.0000;0;117;3;0;0
1518;0;0;1;1;0;0.0000;9000.0000;0.0000;0;0;4;0;0
1519;1;0;1;0;0;11598.5303;11598.5303;0.0000;0;31;5;0;0
1520;0;0;1;0;0;37414.8906;37414.8906;0.0000;0;20;5;0;0
1521;1;0;1;0;0;15394.7002;15394.7002;0.0000;0;126;3;1;0
1522;1;0;0;0;0;100940.0938;136023.0000;0.0000;0;21;3;0;0
1523;0;1;1;0;1;6360.2700;36360.3711;30000.0000;1;33;5;0;0
1524;0;1;0;0;0;42623.0000;55000.0000;0.0000;0;64;3;0;0
1525;0;1;0;0;1;33369.4414;88500.0000;11000.0000;0;15;3;0;0
1526;0;1;1;0;0;10501.2695;22501.2695;0.0000;0;108;5;0;0
1527;0;0;0;0;0;20580.4609;30000.0000;6000.0000;1;25;3;0;0
1528;1;1;1;0;0;17221.0098;17221.0098;0.0000;0;114;6;1;0
1529;0;0;0;0;1;10511.3496;36500.0000;0.0000;0;7;3;0;0
1530;1;0;1;0;0;10180.0400;25180.0391;15000.0000;0;60;5;1;0
1531;0;1;1;0;0;10479.1104;32000.0000;0.0000;1;28;5;0;0
1532;0;1;0;0;0;22413.6797;36000.0000;0.0000;0;18;3;0;0
1533;1;0;0;0;1;17522.0000;37522.0000;20000.0000;0;23;3;1;0
1534;1;1;1;0;0;26100.0000;36100.0000;0.0000;0;42;3;1;0
1535;0;1;1;0;0;34699.0898;34699.0898;0.0000;0;149;3;0;0
1536;0;1;1;0;0;9318.9404;59318.9414;0.0000;0;45;5;0;0
1537;1;0;0;0;1;27005.9707;100005.9688;10000.0000;0;37;5;0;0
1538;0;0;0;0;0;30816.0000;30816.0000;0.0000;0;30;3;0;0
1539;1;1;1;0;1;25000.3203;105000.3203;50000.0000;1;56;3;1;0
1540;0;1;0;0;0;3480.0000;24480.0000;10000.0000;0;58;6;0;0
1541;0;0;0;0;0;17400.0000;17400.0000;0.0000;0;85;3;0;0
1542;0;1;0;0;0;16629.4707;47000.0000;0.0000;0;12;3;0;0
1543;0;1;1;0;0;23902.6797;23902.6797;0.0000;0;65;5;0;0
1544;0;1;1;0;0;7457.9600;15557.9600;8100.0000;0;60;5;0;0
1545;0;0;0;0;0;28882.5293;28882.5293;0.0000;0;72;3;0;0
1546;0;0;0;0;0;21839.2891;51839.2891;0.0000;0;59;5;0;0
1547;1;0;0;0;0;31762.7305;63525.4609;0.0000;0;12;4;0;0
1548;1;0;1;0;0;16510.6191;16510.6191;0.0000;1;10;3;0;0
1549;0;1;1;0;0;18222.3594;68222.3594;0.0000;0;140;5;1;0
1550;1;0;0;0;0;18804.2207;18804.2207;0.0000;0;96;6;0;0
1551;1;0;1;0;0;34119.6211;40000.0000;0.0000;1;16;6;1;0
1552;0;1;1;0;0;25850.5605;25850.5605;0.0000;0;252;5;1;0
1553;1;1;0;0;0;23055.0000;28000.0000;0.0000;0;69;5;1;0
1554;1;1;0;0;1;40194.0000;70000.0000;10000.0000;1;18;3;0;0
1555;0;0;1;0;0;25571.7500;25571.7500;0.0000;0;290;6;0;0
1556;0;1;1;0;1;13132.9004;24500.0000;3000.0000;0;137;5;0;0
1557;0;1;0;0;0;8000.2998;23000.0000;0.0000;0;63;5;0;0
1558;0;0;1;0;0;5742.6602;12742.6602;7000.0000;0;22;5;0;0
1559;0;0;0;0;0;14086.3398;14086.3398;0.0000;0;6;3;1;0
1560;0;1;0;1;0;0.0000;30000.0000;15000.0000;0;0;4;0;0
1561;0;1;0;0;1;45197.4219;67951.0703;16000.0000;1;63;3;0;0
1562;0;0;1;0;1;17700.1504;80000.0000;15000.0000;1;44;3;1;0
1563;0;1;1;0;0;242863.0000;242863.0000;0.0000;1;219;3;1;0
1564;0;1;1;0;0;4785.0000;14350.0000;10000.0000;0;58;6;0;0
1565;0;0;0;0;0;15859.7803;36000.0000;0.0000;0;69;5;0;0
1566;1;0;0;0;0;12253.6699;12253.6699;0.0000;0;38;4;0;0
1567;0;1;0;0;0;10184.7197;17184.7207;0.0000;0;46;5;0;0
1568;1;0;1;0;0;17677.9395;20000.0000;0.0000;0;0;5;0;0
1569;1;0;0;0;1;8024.2500;8024.2500;0.0000;0;60;4;0;0
1570;0;1;1;0;1;51462.4219;50000.0000;0.0000;0;103;3;0;0
1571;0;0;0;0;0;13529.5098;28000.0000;0.0000;0;171;6;0;0
1572;0;1;1;0;0;16778.3105;60000.0000;10000.0000;0;12;5;0;0
1573;1;1;0;0;0;48524.3281;63600.0000;0.0000;0;195;3;0;0
1574;0;1;0;0;1;17377.5801;30000.0000;0.0000;0;144;5;0;0
1575;1;1;0;0;1;23046.1309;53046.1289;0.0000;0;69;3;1;0
1576;1;0;1;0;0;11248.2998;30381.6504;13000.0000;0;17;6;1;0
1577;0;0;1;0;0;6960.0000;25000.0000;5000.0000;0;201;6;0;0
1578;1;0;0;0;1;96968.9531;156968.0000;0.0000;0;31;3;0;0
1579;0;1;1;0;0;17046.4609;40000.0000;0.0000;0;184;5;0;0
1580;0;1;0;0;0;9844.3799;22000.0000;0.0000;0;252;5;0;0
1581;0;1;1;0;0;8441.9004;9941.9004;1500.0000;0;46;5;0;0
1582;0;1;1;0;0;24389.5000;45000.0000;0.0000;0;6;3;0;0
1583;0;0;0;0;0;3877.1799;30000.0000;8000.0000;0;36;5;0;0
1584;1;1;0;0;1;43500.0000;88000.0000;8000.0000;1;20;3;1;0
1585;0;0;0;0;1;8297.9199;8000.0000;0.0000;0;13;4;0;0
1586;0;0;0;0;0;14539.2100;36000.0000;0.0000;0;9;3;0;0
1587;1;1;0;0;0;4916.6602;15800.0000;0.0000;0;104;6;0;0
1588;0;0;1;0;1;25443.8691;25443.8691;0.0000;1;12;4;0;0
1589;0;1;1;0;0;24631.5703;24600.0000;0.0000;0;22;3;1;0
1590;0;1;1;0;1;4775.1401;9800.0000;5000.0000;1;14;5;0;0
1591;1;0;1;0;0;26194.6406;41000.0000;0.0000;0;54;5;1;0
1592;1;0;1;0;0;43191.1719;80000.0000;0.0000;0;48;5;2;0
1593;0;1;1;0;0;13341.6504;35000.0000;0.0000;0;45;6;0;0
1594;0;1;0;0;0;13184.4404;33184.4414;0.0000;1;21;3;0;0
1595;1;0;1;0;0;30817.7207;39000.0000;0.0000;1;76;3;1;0
1596;0;1;1;0;1;17749.7500;62749.7500;10000.0000;1;6;5;1;0
1597;0;1;1;0;1;60900.0000;135000.0000;15000.0000;0;9;3;0;0
1598;0;1;0;0;0;8630.4805;30000.0000;0.0000;0;84;5;0;0
1599;0;1;0;0;0;17493.1699;35000.0000;0.0000;0;184;3;0;0
1600;1;1;1;0;0;25074.0000;37727.0000;0.0000;1;156;3;0;0
1601;0;0;1;0;1;19611.0000;19611.0000;0.0000;0;19;3;1;0
1602;0;0;1;0;0;17405.6895;37400.0000;0.0000;0;7;3;0;0
1603;1;0;1;0;0;11387.2598;11387.2598;0.0000;0;23;6;0;0
1604;0;1;0;0;0;9836.0000;15836.0000;6000.0000;0;18;6;0;0
1605;1;1;0;0;0;11092.5000;29000.0000;0.0000;0;10;5;1;0
1606;1;1;1;0;0;20077.3203;50000.0000;0.0000;0;7;3;1;0
1607;0;1;1;0;0;7281.8701;7281.8701;0.0000;0;23;5;0;0
1608;0;1;1;0;0;18731.5098;38731.5117;0.0000;0;62;5;0;0
1609;1;1;1;0;0;19515.0508;44000.0000;0.0000;1;63;3;0;0
1610;1;1;1;0;0;20808.1895;33808.1914;13000.0000;0;207;4;0;0
1611;0;1;0;0;0;10583.0000;12663.2598;0.0000;0;71;6;0;0
1612;1;0;0;0;1;10440.0000;27440.0000;17000.0000;0;36;6;0;0
1613;0;0;0;0;1;23864.4395;25000.0000;0.0000;0;46;3;0;0
1614;1;1;1;0;0;7789.2402;17289.2402;2000.0000;0;24;5;0;0
1615;0;1;1;0;1;4002.0000;29002.0000;25000.0000;1;19;3;0;0
1616;0;1;0;0;0;4898.7300;39000.0000;10000.0000;0;66;6;0;0
1617;0;1;1;0;1;13468.5898;17500.0000;4500.0000;0;17;3;0;0
1618;1;0;0;1;1;6627.6201;6627.6201;0.0000;0;0;4;0;0
1619;0;1;0;0;0;15936.7197;15936.7197;0.0000;0;131;5;0;0
1620;0;0;0;0;0;62050.4297;62050.4297;0.0000;0;14;3;0;0
1621;1;0;1;0;0;13525.4600;25000.0000;0.0000;0;96;3;1;0
1622;0;1;0;0;0;10901.0596;50000.0000;0.0000;1;171;3;0;0
1623;1;1;1;0;0;22480.1992;34000.0000;0.0000;1;10;6;1;0
1624;0;1;0;0;0;3971.8501;30000.0000;10000.0000;0;54;5;0;0
1625;1;1;1;0;0;37090.9102;59372.1289;0.0000;0;59;5;1;0
1626;1;1;1;0;1;43500.0000;155000.0000;0.0000;1;9;5;0;0
1627;0;0;1;0;1;22040.7109;22040.7109;0.0000;1;20;3;0;0
1628;0;1;0;0;0;13991.8301;13991.8301;0.0000;0;112;5;0;0
1629;1;1;0;0;0;7176.1499;23176.1504;12000.0000;0;50;6;1;0
1630;0;1;1;0;1;24770.1992;28000.0000;2700.0000;0;48;3;1;0
1631;1;1;0;0;1;13195.0000;17000.0000;0.0000;0;47;5;0;0
1632;0;1;1;0;0;19380.8594;70000.0000;0.0000;0;44;5;0;0
1633;0;0;1;0;1;33587.2500;33587.2500;0.0000;0;76;3;1;0
1634;0;0;1;0;0;39150.0000;84150.0000;45000.0000;1;37;5;0;0
1635;0;1;1;0;0;14769.8896;30000.0000;0.0000;0;38;5;0;0
1636;0;0;0;0;0;8647.1201;20800.0000;0.0000;0;143;6;0;0
1637;0;1;1;0;0;12748.9502;25000.0000;0.0000;0;207;5;0;0
1638;0;1;1;0;1;17400.0000;29400.0000;12000.0000;0;150;3;0;0
1639;0;0;0;0;0;10086.7197;25000.0000;0.0000;0;134;5;0;0
1640;0;1;1;0;0;19758.6602;19758.6602;0.0000;0;263;5;0;0
1641;1;1;1;0;0;16271.5303;30000.0000;3000.0000;0;17;5;0;0
1642;1;1;1;0;1;23120.4805;41500.0000;0.0000;0;158;3;1;0
1643;0;0;0;0;1;3693.8899;7193.8901;3500.0000;0;22;3;0;0
1644;0;1;0;0;0;10000.2500;10000.2500;0.0000;0;18;3;0;0
1645;0;1;1;0;0;8700.0000;38700.0000;10000.0000;0;43;5;0;0
1646;1;1;0;1;0;0.0000;12500.0000;0.0000;1;0;3;0;0
1647;1;0;1;0;1;42535.7617;42535.7617;0.0000;1;91;5;1;0
1648;0;0;1;0;0;34361.6211;34361.6211;0.0000;1;12;3;0;0
1649;0;1;0;0;0;11986.0000;11986.0000;0.0000;0;343;5;0;0
1650;0;1;1;0;0;26701.3301;36701.3281;0.0000;0;180;5;1;0
1651;0;1;1;0;0;5466.7202;5466.7202;0.0000;0;12;3;0;0
1652;0;0;1;0;0;21580.8809;21580.8809;0.0000;0;14;2;0;0
1653;0;1;1;0;1;10199.1299;13199.1299;0.0000;1;36;3;0;0
1654;0;1;1;0;1;10350.1201;38350.1211;0.0000;0;28;5;0;0
1655;0;1;0;0;1;26259.1094;34259.1094;8000.0000;0;146;3;0;0
1656;1;0;0;0;0;15277.2197;25277.2207;10000.0000;0;19;5;0;0
1657;1;0;0;1;0;0.0000;45000.0000;0.0000;0;0;2;2;0
1658;1;1;1;1;0;0.0000;35000.0000;0.0000;0;0;5;0;0
1659;0;1;1;0;0;6378.3301;10378.3301;4000.0000;0;192;5;0;0
1660;1;1;1;0;0;11377.0801;23000.0000;0.0000;0;60;3;0;0
1661;0;0;1;0;0;11365.3203;45000.0000;0.0000;0;13;3;0;0
1662;0;1;1;0;0;4292.8999;16000.0000;5000.0000;0;60;5;0;0
1663;1;1;1;0;1;12746.8496;75000.0000;0.0000;0;32;3;1;0
1664;0;0;1;0;0;12974.9805;12974.9805;0.0000;0;81;5;0;0
1665;0;1;0;0;0;56864.2695;86864.2734;0.0000;1;54;3;0;0
1666;0;0;1;0;1;152932.9844;152932.9844;0.0000;0;146;1;0;0
1667;1;1;0;0;0;21951.8301;21951.8301;0.0000;0;12;3;0;0
1668;0;0;1;0;0;16751.0801;41751.0781;0.0000;0;98;3;0;0
1669;0;0;0;0;0;12741.4404;12741.4404;0.0000;0;114;3;0;0
1670;0;1;1;0;1;12514.5801;12514.5801;0.0000;0;48;5;0;0
1671;1;0;0;0;1;33256.7109;33256.7109;0.0000;1;39;3;0;0
1672;0;0;0;0;0;3500.0000;3500.0000;0.0000;0;0;4;0;0
1673;0;0;1;0;0;3983.7400;9000.0000;0.0000;0;16;5;0;0
1674;1;1;1;0;1;117812.5391;145000.0000;0.0000;0;27;3;1;0
1675;0;1;1;0;0;12138.9502;40000.0000;12100.0000;0;60;5;1;0
1676;1;0;0;0;0;21226.9297;36226.9297;15000.0000;1;108;6;0;0
1677;0;1;1;0;0;48844.9883;48844.9883;0.0000;1;240;5;0;0
1678;1;1;1;0;0;32087.6504;35087.6484;0.0000;0;84;6;0;0
1679;0;0;0;0;0;22646.0098;22646.0098;0.0000;0;36;5;0;0
1680;1;1;1;0;1;127165.0000;163165.0000;30000.0000;1;17;3;1;0
1681;0;0;1;0;0;29938.9004;29000.0000;0.0000;0;43;4;1;0
1682;0;1;0;0;0;10101.0000;25101.0000;15000.0000;0;43;5;1;0
1683;1;0;1;0;0;25104.2305;25104.2305;0.0000;1;50;3;1;0
1684;0;0;0;0;0;15699.6299;15699.6299;0.0000;0;16;3;0;0
1685;1;1;1;0;1;24039.1895;41000.0000;0.0000;0;61;3;1;0
1686;0;1;0;0;0;13322.7305;13322.7305;0.0000;0;55;3;0;0
1687;1;0;0;0;1;14190.8604;16000.0000;0.0000;0;15;5;0;0
1688;0;1;0;0;1;14983.0000;20000.0000;0.0000;0;61;3;0;0
1689;1;0;0;0;0;18317.8105;19587.9199;0.0000;0;7;5;0;0
1690;0;0;1;0;0;16270.4404;16270.4404;0.0000;0;84;5;0;0
1691;0;0;0;0;0;12321.2998;21000.0000;0.0000;0;6;5;0;0
1692;1;1;0;0;0;4233.9399;4233.9399;0.0000;0;71;5;0;0
1693;0;1;0;0;0;5002.5000;20000.0000;0.0000;0;19;5;0;0
1694;1;0;1;0;1;30811.7402;30811.7402;0.0000;1;8;4;0;0
1695;0;1;1;0;0;13755.2197;30000.0000;0.0000;0;48;3;0;0
1696;1;0;0;0;0;14500.0898;59500.0898;45000.0000;0;15;6;0;0
1697;0;0;1;0;0;7021.1499;7021.1499;0.0000;0;33;5;0;0
1698;1;0;0;0;0;8392.2500;25103.6191;8711.3701;1;96;5;1;0
1699;1;0;1;0;0;35645.5391;45645.5391;0.0000;0;314;5;0;0
1700;0;0;1;0;0;11080.6299;26080.6309;0.0000;0;87;4;0;0
1701;0;0;1;0;0;8434.5801;8434.5801;0.0000;0;28;3;0;0
1702;0;0;0;1;0;0.0000;16000.0000;0.0000;0;20;5;0;0
1703;1;1;1;1;0;0.0000;22500.0000;10000.0000;0;0;6;1;0
1704;0;0;0;0;0;6960.0000;6960.0000;0.0000;0;15;5;0;0
1705;0;1;1;0;0;44422.4297;70000.0000;0.0000;1;218;3;1;0
1706;0;1;0;0;0;4810.6699;36000.0000;28000.0000;0;23;5;1;0
1707;1;1;0;0;0;11211.3701;21211.3691;10000.0000;0;98;4;0;0
1708;0;0;1;0;0;10110.7500;25110.7500;0.0000;0;34;5;0;0
1709;0;0;1;0;0;31914.8203;35000.0000;0.0000;1;92;5;0;0
1710;0;1;1;0;0;8048.0000;34000.0000;0.0000;0;22;5;0;0
1711;0;1;0;0;1;6271.3301;30000.0000;0.0000;0;48;5;0;0
1712;0;1;1;0;0;5869.3501;25869.3496;10000.0000;0;60;6;0;0
1713;0;1;1;0;0;19867.9004;20000.0000;0.0000;0;36;5;0;0
1714;0;0;1;0;0;39366.7695;39366.7695;0.0000;0;32;2;1;0
1715;0;1;1;0;0;6353.0000;26300.0000;0.0000;0;64;3;0;0
1716;1;0;1;0;0;17033.0195;25000.0000;0.0000;0;151;6;1;0
1717;1;0;1;1;0;0.0000;23000.0000;0.0000;0;60;5;0;0
1718;0;1;0;0;0;21628.8906;100000.0000;15000.0000;0;18;5;0;0
1719;0;1;0;0;0;14080.4902;18000.0000;0.0000;0;11;5;0;0
1720;1;0;1;0;0;30580.5000;30580.5000;0.0000;1;11;3;1;0
1721;1;1;1;0;0;5220.0000;20000.0000;2000.0000;0;10;6;0;0
1722;0;0;1;0;1;10233.0898;42000.0000;30000.0000;1;31;4;0;0
1723;0;0;1;0;0;5952.1201;28952.1191;5000.0000;0;6;3;0;0
1724;1;0;0;0;0;25150.0508;25150.0508;0.0000;0;16;5;0;0
1725;0;0;0;0;0;8223.2998;14223.3096;0.0000;0;92;5;0;0
1726;1;1;1;0;0;26364.6406;42364.6406;16000.0000;0;16;3;0;0
1727;0;0;1;0;0;16308.6396;16308.6396;0.0000;0;278;5;0;0
1728;0;0;0;0;0;5412.9302;5412.9302;0.0000;0;60;5;0;0
1729;1;1;0;0;0;17400.0000;27400.0000;10000.0000;0;95;5;1;0
1730;0;1;0;0;0;7019.9399;17019.9395;10000.0000;0;169;5;0;0
1731;1;1;0;0;0;22762.6094;40000.0000;0.0000;0;22;3;0;0
1732;0;1;0;1;0;0.0000;47000.0000;0.0000;0;39;5;0;0
1733;1;1;0;0;0;27917.2305;27917.2305;0.0000;0;101;5;0;0
1734;0;1;1;0;0;22057.2695;22057.2695;0.0000;0;60;3;0;0
1735;0;1;0;1;0;0.0000;25000.0000;0.0000;0;144;6;0;0
1736;1;1;1;0;0;20213.9805;50000.0000;0.0000;1;293;3;0;0
1737;1;0;1;0;1;56099.3594;56099.3594;0.0000;0;21;3;1;0
1738;1;1;1;0;0;19098.5293;57000.0000;28000.0000;0;9;5;1;0
1739;0;0;1;0;0;11780.4805;16944.4102;3000.0000;0;14;5;0;0
1740;1;1;0;0;0;10440.0000;30440.0000;0.0000;0;23;5;0;0
1741;1;1;0;0;1;25928.0898;25928.0898;0.0000;1;23;3;0;0
1742;1;0;1;0;0;8772.5000;30000.0000;10000.0000;0;138;5;0;0
1743;1;0;1;0;0;3458.5801;3458.5801;0.0000;0;50;4;0;0
1744;1;1;1;0;0;24425.2500;24425.2500;0.0000;0;91;3;1;0
